70.000000	481.500000	6.000000
71.000000	463.500000	6.000000
72.000000	445.700000	6.000000
73.000000	428.300000	6.000000
74.000000	411.900000	6.000000
75.000000	394.000000	6.000000
76.000000	377.700000	6.000000
77.000000	361.700000	6.000000
78.000000	346.400000	6.000000
79.000000	331.400000	6.000000
80.000000	316.700000	6.000000
81.000000	303.000000	6.000000
82.000000	290.600000	6.000000
83.000000	278.700000	6.000000
84.000000	267.700000	6.000000
85.000000	257.600000	6.000000
86.000000	248.800000	6.000000
87.000000	240.200000	6.000000
88.000000	233.300000	6.000000
89.000000	227.500000	6.000000
90.000000	223.000000	6.000000
91.000000	219.500000	6.000000
92.000000	217.200000	6.000000
93.000000	216.200000	6.000000
94.000000	216.600000	6.000000
95.000000	218.300000	6.000000
96.000000	221.400000	6.000000
97.000000	225.700000	6.000000
98.000000	231.400000	6.000000
99.000000	238.400000	6.000000
100.000000	246.800000	6.000000
101.000000	256.200000	6.000000
102.000000	267.100000	6.000000
103.000000	279.200000	6.000000
104.000000	292.100000	6.000000
105.000000	306.500000	6.000000
106.000000	321.900000	6.000000
107.000000	339.000000	6.000000
108.000000	356.000000	6.000000
109.000000	374.000000	6.000000
110.000000	393.000000	6.000000
111.000000	413.000000	6.000000
112.000000	434.300000	6.000000
113.000000	455.700000	6.000000
114.000000	477.000000	6.000000
115.000000	498.600000	6.000000
116.000000	520.600000	6.000000
117.000000	553.000000	6.000000
118.000000	565.600000	6.000000
119.000000	588.000000	6.000000
120.000000	610.100000	6.000000
121.000000	632.800000	6.000000
122.000000	655.200000	6.000000
123.000000	677.600000	6.000000
124.000000	699.200000	6.000000
125.000000	721.000000	6.000000
126.000000	742.600000	6.000000
127.000000	763.700000	6.000000
128.000000	784.500000	6.000000
129.000000	804.500000	6.000000
130.000000	824.600000	6.000000
131.000000	843.700000	6.000000
132.000000	862.800000	6.000000
133.000000	880.950000	6.000000
134.000000	898.900000	6.000000
135.000000	916.400000	6.000000
136.000000	933.200000	6.000000
137.000000	949.500000	6.000000
138.000000	965.350000	6.000000
139.000000	980.700000	6.000000
140.000000	995.600000	6.000000
141.000000	1.010000	3.000000
142.000000	1.024000	3.000000
143.000000	1.038000	3.000000
144.000000	1.052000	3.000000
145.000000	1.064000	3.000000
146.000000	1.076000	3.000000
147.000000	1.088000	3.000000
148.000000	1.099000	3.000000
149.000000	1.110000	3.000000
150.000000	1.120000	3.000000
151.000000	1.131000	3.000000
152.000000	1.140000	3.000000
153.000000	1.149000	3.000000
154.000000	1.158000	3.000000
155.000000	1.166000	3.000000
156.000000	1.175000	3.000000
157.000000	1.182000	3.000000
158.000000	1.189500	3.000000
159.000000	1.197000	3.000000
160.000000	1.204000	3.000000
161.000000	1.210000	3.000000
162.000000	1.217000	3.000000
163.000000	1.223000	3.000000
164.000000	1.228000	3.000000
165.000000	1.233000	3.000000
166.000000	1.239000	3.000000
167.000000	1.244000	3.000000
168.000000	1.248000	3.000000
169.000000	1.252000	3.000000
170.000000	1.257000	3.000000
171.000000	1.260000	3.000000
172.000000	1.264000	3.000000
173.000000	1.268000	3.000000
174.000000	1.272000	3.000000
175.000000	1.275000	3.000000
176.000000	1.278000	3.000000
177.000000	1.282000	3.000000
178.000000	1.284000	3.000000
179.000000	1.287000	3.000000
180.000000	1.290000	3.000000
181.000000	1.293000	3.000000
182.000000	1.295000	3.000000
183.000000	1.297000	3.000000
184.000000	1.300000	3.000000
185.000000	1.301000	3.000000
186.000000	1.303000	3.000000
187.000000	1.305000	3.000000
188.000000	1.307000	3.000000
189.000000	1.308000	3.000000
190.000000	1.310000	3.000000
191.000000	1.311000	3.000000
192.000000	1.311200	3.000000
193.000000	1.314000	3.000000
194.000000	1.315000	3.000000
195.000000	1.316000	3.000000
196.000000	1.317000	3.000000
197.000000	1.318000	3.000000
198.000000	1.319000	3.000000
199.000000	1.319000	3.000000
200.000000	1.319000	3.000000
201.000000	1.321000	3.000000
202.000000	1.322000	3.000000
203.000000	1.323000	3.000000
204.000000	1.323000	3.000000
205.000000	1.323000	3.000000
206.000000	1.323000	3.000000
207.000000	1.323000	3.000000
208.000000	1.323000	3.000000
209.000000	1.324000	3.000000
210.000000	1.324000	3.000000
211.000000	1.324000	3.000000
212.000000	1.324000	3.000000
213.000000	1.324000	3.000000
214.000000	1.324000	3.000000
215.000000	1.323000	3.000000
216.000000	1.323000	3.000000
217.000000	1.323000	3.000000
218.000000	1.321000	3.000000
219.000000	1.321000	3.000000
220.000000	1.320000	3.000000
221.000000	1.320000	3.000000
222.000000	1.318000	3.000000
223.000000	1.318000	3.000000
224.000000	1.317000	3.000000
225.000000	1.315000	3.000000
226.000000	1.315000	3.000000
227.000000	1.313000	3.000000
228.000000	1.311000	3.000000
229.000000	1.309000	3.000000
230.000000	1.307000	3.000000
231.000000	1.306000	3.000000
232.000000	1.303000	3.000000
233.000000	1.300000	3.000000
234.000000	1.300000	3.000000
235.000000	1.295000	3.000000
236.000000	1.295000	3.000000
237.000000	1.290000	3.000000
238.000000	1.288000	3.000000
239.000000	1.284000	3.000000
240.000000	1.280000	3.000000
241.000000	1.275000	3.000000
242.000000	1.272000	3.000000
243.000000	1.267000	3.000000
244.000000	1.262000	3.000000
245.000000	1.258000	3.000000
246.000000	1.252000	3.000000
247.000000	1.246000	3.000000
248.000000	1.240000	3.000000
249.000000	1.234000	3.000000
250.000000	1.225000	3.000000
251.000000	1.218000	3.000000
252.000000	1.210000	3.000000
253.000000	1.200000	3.000000
254.000000	1.193000	3.000000
255.000000	1.185000	3.000000
